Entity,Code,Date,Total confirmed cases (cases),Daily new confirmed cases (cases)
International,,"Jan 8, 2020",0,0
International,,"Jan 9, 2020",0,0
International,,"Jan 10, 2020",0,0
International,,"Jan 11, 2020",0,0
International,,"Jan 12, 2020",0,0
International,,"Jan 13, 2020",0,0
International,,"Jan 14, 2020",0,0
International,,"Jan 15, 2020",0,0
International,,"Jan 16, 2020",0,0
International,,"Jan 17, 2020",0,0
International,,"Jan 18, 2020",0,0
International,,"Jan 19, 2020",0,0
International,,"Jan 20, 2020",0,0
International,,"Jan 21, 2020",0,0
International,,"Jan 22, 2020",0,0
International,,"Jan 23, 2020",0,0
International,,"Jan 24, 2020",0,0
International,,"Jan 25, 2020",0,0
International,,"Jan 26, 2020",0,0
International,,"Jan 27, 2020",0,0
International,,"Jan 28, 2020",0,0
International,,"Jan 29, 2020",0,0
International,,"Jan 30, 2020",0,0
International,,"Jan 31, 2020",0,0
International,,"Feb 1, 2020",0,0
International,,"Feb 2, 2020",0,0
International,,"Feb 3, 2020",0,0
International,,"Feb 4, 2020",0,0
International,,"Feb 5, 2020",10,10
International,,"Feb 6, 2020",20,10
International,,"Feb 7, 2020",61,41
International,,"Feb 8, 2020",64,3
International,,"Feb 9, 2020",64,0
International,,"Feb 10, 2020",70,6
International,,"Feb 11, 2020",135,65
International,,"Feb 12, 2020",174,39
International,,"Feb 13, 2020",174,0
International,,"Feb 14, 2020",221,47
International,,"Feb 15, 2020",221,0
International,,"Feb 16, 2020",355,134
International,,"Feb 17, 2020",355,0
International,,"Feb 18, 2020",454,99
International,,"Feb 19, 2020",542,88
International,,"Feb 20, 2020",621,79
International,,"Feb 21, 2020",634,13
International,,"Feb 22, 2020",634,0
International,,"Feb 23, 2020",634,0
International,,"Feb 24, 2020",691,57
International,,"Feb 25, 2020",691,0
International,,"Feb 26, 2020",691,0
International,,"Feb 27, 2020",705,14
International,,"Feb 28, 2020",705,0
International,,"Feb 29, 2020",705,0
International,,"Mar 1, 2020",705,0
International,,"Mar 2, 2020",705,0
International,,"Mar 10, 2020",696,-9
Iran,IRN,"Dec 31, 2019",0,0
Iran,IRN,"Jan 1, 2020",0,0
Iran,IRN,"Jan 2, 2020",0,0
Iran,IRN,"Jan 3, 2020",0,0
Iran,IRN,"Jan 4, 2020",0,0
Iran,IRN,"Jan 5, 2020",0,0
Iran,IRN,"Jan 6, 2020",0,0
Iran,IRN,"Jan 7, 2020",0,0
Iran,IRN,"Jan 8, 2020",0,0
Iran,IRN,"Jan 9, 2020",0,0
Iran,IRN,"Jan 10, 2020",0,0
Iran,IRN,"Jan 11, 2020",0,0
Iran,IRN,"Jan 12, 2020",0,0
Iran,IRN,"Jan 13, 2020",0,0
Iran,IRN,"Jan 14, 2020",0,0
Iran,IRN,"Jan 15, 2020",0,0
Iran,IRN,"Jan 16, 2020",0,0
Iran,IRN,"Jan 17, 2020",0,0
Iran,IRN,"Jan 18, 2020",0,0
Iran,IRN,"Jan 19, 2020",0,0
Iran,IRN,"Jan 20, 2020",0,0
Iran,IRN,"Jan 21, 2020",0,0
Iran,IRN,"Jan 22, 2020",0,0
Iran,IRN,"Jan 23, 2020",0,0
Iran,IRN,"Jan 24, 2020",0,0
Iran,IRN,"Jan 25, 2020",0,0
Iran,IRN,"Jan 26, 2020",0,0
Iran,IRN,"Jan 27, 2020",0,0
Iran,IRN,"Jan 28, 2020",0,0
Iran,IRN,"Jan 29, 2020",0,0
Iran,IRN,"Jan 30, 2020",0,0
Iran,IRN,"Jan 31, 2020",0,0
Iran,IRN,"Feb 1, 2020",0,0
Iran,IRN,"Feb 2, 2020",0,0
Iran,IRN,"Feb 3, 2020",0,0
Iran,IRN,"Feb 4, 2020",0,0
Iran,IRN,"Feb 5, 2020",0,0
Iran,IRN,"Feb 6, 2020",0,0
Iran,IRN,"Feb 7, 2020",0,0
Iran,IRN,"Feb 8, 2020",0,0
Iran,IRN,"Feb 9, 2020",0,0
Iran,IRN,"Feb 10, 2020",0,0
Iran,IRN,"Feb 11, 2020",0,0
Iran,IRN,"Feb 12, 2020",0,0
Iran,IRN,"Feb 13, 2020",0,0
Iran,IRN,"Feb 14, 2020",0,0
Iran,IRN,"Feb 15, 2020",0,0
Iran,IRN,"Feb 16, 2020",0,0
Iran,IRN,"Feb 17, 2020",0,0
Iran,IRN,"Feb 18, 2020",0,0
Iran,IRN,"Feb 19, 2020",0,0
Iran,IRN,"Feb 20, 2020",2,2
Iran,IRN,"Feb 21, 2020",5,3
Iran,IRN,"Feb 22, 2020",18,13
Iran,IRN,"Feb 23, 2020",28,10
Iran,IRN,"Feb 24, 2020",43,15
Iran,IRN,"Feb 25, 2020",61,18
Iran,IRN,"Feb 26, 2020",95,34
Iran,IRN,"Feb 27, 2020",139,44
Iran,IRN,"Feb 28, 2020",245,106
Iran,IRN,"Feb 29, 2020",388,143
Iran,IRN,"Mar 1, 2020",593,205
Iran,IRN,"Mar 2, 2020",978,385
Iran,IRN,"Mar 3, 2020",1501,523
Iran,IRN,"Mar 4, 2020",2336,835
Iran,IRN,"Mar 5, 2020",2922,586
Iran,IRN,"Mar 6, 2020",3513,591
Iran,IRN,"Mar 7, 2020",4747,1234
Iran,IRN,"Mar 8, 2020",5823,1076
Iran,IRN,"Mar 9, 2020",6566,743
Iran,IRN,"Mar 10, 2020",7161,595
Iran,IRN,"Mar 11, 2020",8042,881
Iran,IRN,"Mar 12, 2020",9000,958
Iran,IRN,"Mar 13, 2020",10075,1075
Iran,IRN,"Mar 14, 2020",11364,1289
Iran,IRN,"Mar 15, 2020",12729,1365
Iran,IRN,"Mar 16, 2020",13938,1209
Iran,IRN,"Mar 17, 2020",14991,1053
Iran,IRN,"Mar 18, 2020",16169,1178
Iran,IRN,"Mar 19, 2020",17361,1192
Iran,IRN,"Mar 20, 2020",18407,1046
Iran,IRN,"Mar 21, 2020",19644,1237
Iran,IRN,"Mar 22, 2020",20610,966
Iran,IRN,"Mar 23, 2020",21638,1028
Iran,IRN,"Mar 24, 2020",23049,1411
Iran,IRN,"Mar 25, 2020",24811,1762
Iran,IRN,"Mar 26, 2020",27017,2206
Iran,IRN,"Mar 27, 2020",29406,2389
Iran,IRN,"Mar 28, 2020",32332,2926
Iran,IRN,"Mar 29, 2020",35408,3076
Iran,IRN,"Mar 30, 2020",38309,2901
Iran,IRN,"Mar 31, 2020",41495,3186
Iran,IRN,"Apr 1, 2020",44606,3111
Iran,IRN,"Apr 2, 2020",47593,2987
Iran,IRN,"Apr 3, 2020",50468,2875
Iran,IRN,"Apr 4, 2020",50468,0
Iran,IRN,"Apr 5, 2020",55743,5275
Iran,IRN,"Apr 6, 2020",58226,2483
Iran,IRN,"Apr 7, 2020",60500,2274
Iran,IRN,"Apr 8, 2020",62589,2089
Iran,IRN,"Apr 9, 2020",64586,1997
Iran,IRN,"Apr 10, 2020",66220,1634
Iran,IRN,"Apr 11, 2020",68192,1972
Iran,IRN,"Apr 12, 2020",70029,1837
Iran,IRN,"Apr 13, 2020",71686,1657
Iran,IRN,"Apr 14, 2020",73303,1617
Iran,IRN,"Apr 15, 2020",74877,1574
Iran,IRN,"Apr 16, 2020",76389,1512
Iraq,IRQ,"Dec 31, 2019",0,0
Iraq,IRQ,"Jan 1, 2020",0,0
Iraq,IRQ,"Jan 2, 2020",0,0
Iraq,IRQ,"Jan 3, 2020",0,0
Iraq,IRQ,"Jan 4, 2020",0,0
Iraq,IRQ,"Jan 5, 2020",0,0
Iraq,IRQ,"Jan 6, 2020",0,0
Iraq,IRQ,"Jan 7, 2020",0,0
Iraq,IRQ,"Jan 8, 2020",0,0
Iraq,IRQ,"Jan 9, 2020",0,0
Iraq,IRQ,"Jan 10, 2020",0,0
Iraq,IRQ,"Jan 11, 2020",0,0
Iraq,IRQ,"Jan 12, 2020",0,0
Iraq,IRQ,"Jan 13, 2020",0,0
Iraq,IRQ,"Jan 14, 2020",0,0
Iraq,IRQ,"Jan 15, 2020",0,0
Iraq,IRQ,"Jan 16, 2020",0,0
Iraq,IRQ,"Jan 17, 2020",0,0
Iraq,IRQ,"Jan 18, 2020",0,0
Iraq,IRQ,"Jan 19, 2020",0,0
Iraq,IRQ,"Jan 20, 2020",0,0
Iraq,IRQ,"Jan 21, 2020",0,0
Iraq,IRQ,"Jan 22, 2020",0,0
Iraq,IRQ,"Jan 23, 2020",0,0
Iraq,IRQ,"Jan 24, 2020",0,0
Iraq,IRQ,"Jan 25, 2020",0,0
Iraq,IRQ,"Jan 26, 2020",0,0
Iraq,IRQ,"Jan 27, 2020",0,0
Iraq,IRQ,"Jan 28, 2020",0,0
Iraq,IRQ,"Jan 29, 2020",0,0
Iraq,IRQ,"Jan 30, 2020",0,0
Iraq,IRQ,"Jan 31, 2020",0,0
Iraq,IRQ,"Feb 1, 2020",0,0
Iraq,IRQ,"Feb 2, 2020",0,0
Iraq,IRQ,"Feb 3, 2020",0,0
Iraq,IRQ,"Feb 4, 2020",0,0
Iraq,IRQ,"Feb 5, 2020",0,0
Iraq,IRQ,"Feb 6, 2020",0,0
Iraq,IRQ,"Feb 7, 2020",0,0
Iraq,IRQ,"Feb 8, 2020",0,0
Iraq,IRQ,"Feb 9, 2020",0,0
Iraq,IRQ,"Feb 10, 2020",0,0
Iraq,IRQ,"Feb 11, 2020",0,0
Iraq,IRQ,"Feb 12, 2020",0,0
Iraq,IRQ,"Feb 13, 2020",0,0
Iraq,IRQ,"Feb 14, 2020",0,0
Iraq,IRQ,"Feb 15, 2020",0,0
Iraq,IRQ,"Feb 16, 2020",0,0
Iraq,IRQ,"Feb 17, 2020",0,0
Iraq,IRQ,"Feb 18, 2020",0,0
Iraq,IRQ,"Feb 19, 2020",0,0
Iraq,IRQ,"Feb 20, 2020",0,0
Iraq,IRQ,"Feb 21, 2020",0,0
Iraq,IRQ,"Feb 22, 2020",0,0
Iraq,IRQ,"Feb 23, 2020",0,0
Iraq,IRQ,"Feb 24, 2020",0,0
Iraq,IRQ,"Feb 25, 2020",1,1
Iraq,IRQ,"Feb 26, 2020",5,4
Iraq,IRQ,"Feb 27, 2020",5,0
Iraq,IRQ,"Feb 28, 2020",6,1
Iraq,IRQ,"Feb 29, 2020",7,1
Iraq,IRQ,"Mar 1, 2020",13,6
Iraq,IRQ,"Mar 2, 2020",19,6
Iraq,IRQ,"Mar 3, 2020",21,2
Iraq,IRQ,"Mar 4, 2020",26,5
Iraq,IRQ,"Mar 5, 2020",31,5
Iraq,IRQ,"Mar 6, 2020",38,7
Iraq,IRQ,"Mar 8, 2020",54,16
Iraq,IRQ,"Mar 9, 2020",61,7
Iraq,IRQ,"Mar 11, 2020",61,0
Iraq,IRQ,"Mar 12, 2020",70,9
Iraq,IRQ,"Mar 13, 2020",74,4
Iraq,IRQ,"Mar 14, 2020",85,11
Iraq,IRQ,"Mar 15, 2020",85,0
Iraq,IRQ,"Mar 16, 2020",124,39
Iraq,IRQ,"Mar 17, 2020",124,0
Iraq,IRQ,"Mar 18, 2020",154,30
Iraq,IRQ,"Mar 19, 2020",164,10
Iraq,IRQ,"Mar 20, 2020",177,13
Iraq,IRQ,"Mar 21, 2020",193,16
Iraq,IRQ,"Mar 22, 2020",214,21
Iraq,IRQ,"Mar 23, 2020",233,19
Iraq,IRQ,"Mar 24, 2020",266,33
Iraq,IRQ,"Mar 25, 2020",316,50
Iraq,IRQ,"Mar 26, 2020",346,30
Iraq,IRQ,"Mar 27, 2020",382,36
Iraq,IRQ,"Mar 28, 2020",458,76
Iraq,IRQ,"Mar 29, 2020",506,48
Iraq,IRQ,"Mar 30, 2020",547,41
Iraq,IRQ,"Mar 31, 2020",630,83
Iraq,IRQ,"Apr 1, 2020",694,64
Iraq,IRQ,"Apr 2, 2020",694,0
Iraq,IRQ,"Apr 3, 2020",772,78
Iraq,IRQ,"Apr 4, 2020",772,0
Iraq,IRQ,"Apr 5, 2020",878,106
Iraq,IRQ,"Apr 6, 2020",961,83
Iraq,IRQ,"Apr 7, 2020",1031,70
Iraq,IRQ,"Apr 8, 2020",1031,0
Iraq,IRQ,"Apr 9, 2020",1202,171
Iraq,IRQ,"Apr 10, 2020",1232,30
Iraq,IRQ,"Apr 11, 2020",1279,47
Iraq,IRQ,"Apr 12, 2020",1318,39
Iraq,IRQ,"Apr 13, 2020",1352,34
Iraq,IRQ,"Apr 14, 2020",1378,26
Iraq,IRQ,"Apr 15, 2020",1400,22
Iraq,IRQ,"Apr 16, 2020",1415,15
Ireland,IRL,"Dec 31, 2019",0,0
Ireland,IRL,"Jan 1, 2020",0,0
Ireland,IRL,"Jan 2, 2020",0,0
Ireland,IRL,"Jan 3, 2020",0,0
Ireland,IRL,"Jan 4, 2020",0,0
Ireland,IRL,"Jan 5, 2020",0,0
Ireland,IRL,"Jan 6, 2020",0,0
Ireland,IRL,"Jan 7, 2020",0,0
Ireland,IRL,"Jan 8, 2020",0,0
Ireland,IRL,"Jan 9, 2020",0,0
Ireland,IRL,"Jan 10, 2020",0,0
Ireland,IRL,"Jan 11, 2020",0,0
Ireland,IRL,"Jan 12, 2020",0,0
Ireland,IRL,"Jan 13, 2020",0,0
Ireland,IRL,"Jan 14, 2020",0,0
Ireland,IRL,"Jan 15, 2020",0,0
Ireland,IRL,"Jan 16, 2020",0,0
Ireland,IRL,"Jan 17, 2020",0,0
Ireland,IRL,"Jan 18, 2020",0,0
Ireland,IRL,"Jan 19, 2020",0,0
Ireland,IRL,"Jan 20, 2020",0,0
Ireland,IRL,"Jan 21, 2020",0,0
Ireland,IRL,"Jan 22, 2020",0,0
Ireland,IRL,"Jan 23, 2020",0,0
Ireland,IRL,"Jan 24, 2020",0,0
Ireland,IRL,"Jan 25, 2020",0,0
Ireland,IRL,"Jan 26, 2020",0,0
Ireland,IRL,"Jan 27, 2020",0,0
Ireland,IRL,"Jan 28, 2020",0,0
Ireland,IRL,"Jan 29, 2020",0,0
Ireland,IRL,"Jan 30, 2020",0,0
Ireland,IRL,"Jan 31, 2020",0,0
Ireland,IRL,"Feb 1, 2020",0,0
Ireland,IRL,"Feb 2, 2020",0,0
Ireland,IRL,"Feb 3, 2020",0,0
Ireland,IRL,"Feb 4, 2020",0,0
Ireland,IRL,"Feb 5, 2020",0,0
Ireland,IRL,"Feb 6, 2020",0,0
Ireland,IRL,"Feb 7, 2020",0,0
Ireland,IRL,"Feb 8, 2020",0,0
Ireland,IRL,"Feb 9, 2020",0,0
Ireland,IRL,"Feb 10, 2020",0,0
Ireland,IRL,"Feb 11, 2020",0,0
Ireland,IRL,"Feb 12, 2020",0,0
Ireland,IRL,"Feb 13, 2020",0,0
Ireland,IRL,"Feb 14, 2020",0,0
Ireland,IRL,"Feb 15, 2020",0,0
Ireland,IRL,"Feb 16, 2020",0,0
Ireland,IRL,"Feb 17, 2020",0,0
Ireland,IRL,"Feb 18, 2020",0,0
Ireland,IRL,"Feb 19, 2020",0,0
Ireland,IRL,"Feb 20, 2020",0,0
Ireland,IRL,"Feb 21, 2020",0,0
Ireland,IRL,"Feb 22, 2020",0,0
Ireland,IRL,"Feb 23, 2020",0,0
Ireland,IRL,"Feb 24, 2020",0,0
Ireland,IRL,"Feb 25, 2020",0,0
Ireland,IRL,"Feb 26, 2020",0,0
Ireland,IRL,"Feb 27, 2020",0,0
Ireland,IRL,"Feb 28, 2020",0,0
Ireland,IRL,"Feb 29, 2020",0,0
Ireland,IRL,"Mar 1, 2020",1,1
Ireland,IRL,"Mar 2, 2020",1,0
Ireland,IRL,"Mar 4, 2020",2,1
Ireland,IRL,"Mar 5, 2020",6,4
Ireland,IRL,"Mar 6, 2020",13,7
Ireland,IRL,"Mar 7, 2020",18,5
Ireland,IRL,"Mar 8, 2020",19,1
Ireland,IRL,"Mar 9, 2020",21,2
Ireland,IRL,"Mar 11, 2020",35,14
Ireland,IRL,"Mar 12, 2020",43,8
Ireland,IRL,"Mar 13, 2020",70,27
Ireland,IRL,"Mar 14, 2020",91,21
Ireland,IRL,"Mar 15, 2020",129,38
Ireland,IRL,"Mar 16, 2020",169,40
Ireland,IRL,"Mar 17, 2020",223,54
Ireland,IRL,"Mar 18, 2020",292,69
Ireland,IRL,"Mar 19, 2020",366,74
Ireland,IRL,"Mar 20, 2020",557,191
Ireland,IRL,"Mar 21, 2020",683,126
Ireland,IRL,"Mar 22, 2020",785,102
Ireland,IRL,"Mar 23, 2020",906,121
Ireland,IRL,"Mar 24, 2020",1125,219
Ireland,IRL,"Mar 25, 2020",1329,204
Ireland,IRL,"Mar 26, 2020",1564,235
Ireland,IRL,"Mar 27, 2020",1819,255
Ireland,IRL,"Mar 28, 2020",2121,302
Ireland,IRL,"Mar 29, 2020",2415,294
Ireland,IRL,"Mar 30, 2020",2615,200
Ireland,IRL,"Mar 31, 2020",2910,295
Ireland,IRL,"Apr 1, 2020",3235,325
Ireland,IRL,"Apr 2, 2020",3447,212
Ireland,IRL,"Apr 3, 2020",3849,402
Ireland,IRL,"Apr 4, 2020",4273,424
Ireland,IRL,"Apr 5, 2020",4604,331
Ireland,IRL,"Apr 6, 2020",5111,507
Ireland,IRL,"Apr 7, 2020",5364,253
Ireland,IRL,"Apr 8, 2020",5709,345
Ireland,IRL,"Apr 9, 2020",6224,515
Ireland,IRL,"Apr 10, 2020",7393,1169
Ireland,IRL,"Apr 11, 2020",8089,696
Ireland,IRL,"Apr 12, 2020",8928,839
Ireland,IRL,"Apr 13, 2020",9655,727
Ireland,IRL,"Apr 14, 2020",10647,992
Ireland,IRL,"Apr 15, 2020",11479,832
Ireland,IRL,"Apr 16, 2020",12547,1068
Isle of Man,IMN,"Mar 21, 2020",1,1
Isle of Man,IMN,"Mar 22, 2020",2,1
Isle of Man,IMN,"Mar 23, 2020",2,0
Isle of Man,IMN,"Mar 24, 2020",13,11
Isle of Man,IMN,"Mar 25, 2020",23,10
Isle of Man,IMN,"Mar 26, 2020",23,0
Isle of Man,IMN,"Mar 27, 2020",26,3
Isle of Man,IMN,"Mar 28, 2020",29,3
Isle of Man,IMN,"Mar 29, 2020",32,3
Isle of Man,IMN,"Mar 30, 2020",42,10
Isle of Man,IMN,"Mar 31, 2020",42,0
Isle of Man,IMN,"Apr 1, 2020",52,10
Isle of Man,IMN,"Apr 2, 2020",65,13
Isle of Man,IMN,"Apr 3, 2020",71,6
Isle of Man,IMN,"Apr 4, 2020",114,43
Isle of Man,IMN,"Apr 5, 2020",126,12
Isle of Man,IMN,"Apr 6, 2020",127,1
Isle of Man,IMN,"Apr 7, 2020",139,12
Isle of Man,IMN,"Apr 8, 2020",150,11
Isle of Man,IMN,"Apr 9, 2020",158,8
Isle of Man,IMN,"Apr 10, 2020",190,32
Isle of Man,IMN,"Apr 11, 2020",201,11
Isle of Man,IMN,"Apr 12, 2020",226,25
Isle of Man,IMN,"Apr 13, 2020",228,2
Isle of Man,IMN,"Apr 14, 2020",242,14
Isle of Man,IMN,"Apr 15, 2020",242,0
Isle of Man,IMN,"Apr 16, 2020",254,12
Israel,ISR,"Dec 31, 2019",0,0
Israel,ISR,"Jan 1, 2020",0,0
Israel,ISR,"Jan 2, 2020",0,0
Israel,ISR,"Jan 3, 2020",0,0
Israel,ISR,"Jan 4, 2020",0,0
Israel,ISR,"Jan 5, 2020",0,0
Israel,ISR,"Jan 6, 2020",0,0
Israel,ISR,"Jan 7, 2020",0,0
Israel,ISR,"Jan 8, 2020",0,0
Israel,ISR,"Jan 9, 2020",0,0
Israel,ISR,"Jan 10, 2020",0,0
Israel,ISR,"Jan 11, 2020",0,0
Israel,ISR,"Jan 12, 2020",0,0
Israel,ISR,"Jan 13, 2020",0,0
Israel,ISR,"Jan 14, 2020",0,0
Israel,ISR,"Jan 15, 2020",0,0
Israel,ISR,"Jan 16, 2020",0,0
Israel,ISR,"Jan 17, 2020",0,0
Israel,ISR,"Jan 18, 2020",0,0
Israel,ISR,"Jan 19, 2020",0,0
Israel,ISR,"Jan 20, 2020",0,0
Israel,ISR,"Jan 21, 2020",0,0
Israel,ISR,"Jan 22, 2020",0,0
Israel,ISR,"Jan 23, 2020",0,0
Israel,ISR,"Jan 24, 2020",0,0
Israel,ISR,"Jan 25, 2020",0,0
Israel,ISR,"Jan 26, 2020",0,0
Israel,ISR,"Jan 27, 2020",0,0
Israel,ISR,"Jan 28, 2020",0,0
Israel,ISR,"Jan 29, 2020",0,0
Israel,ISR,"Jan 30, 2020",0,0
Israel,ISR,"Jan 31, 2020",0,0
Israel,ISR,"Feb 1, 2020",0,0
Israel,ISR,"Feb 2, 2020",0,0
Israel,ISR,"Feb 3, 2020",0,0
Israel,ISR,"Feb 4, 2020",0,0
Israel,ISR,"Feb 5, 2020",0,0
Israel,ISR,"Feb 6, 2020",0,0
Israel,ISR,"Feb 7, 2020",0,0
Israel,ISR,"Feb 8, 2020",0,0
Israel,ISR,"Feb 9, 2020",0,0
Israel,ISR,"Feb 10, 2020",0,0
Israel,ISR,"Feb 11, 2020",0,0
Israel,ISR,"Feb 12, 2020",0,0
Israel,ISR,"Feb 13, 2020",0,0
Israel,ISR,"Feb 14, 2020",0,0
Israel,ISR,"Feb 15, 2020",0,0
Israel,ISR,"Feb 16, 2020",0,0
Israel,ISR,"Feb 17, 2020",0,0
Israel,ISR,"Feb 18, 2020",0,0
Israel,ISR,"Feb 19, 2020",0,0
Israel,ISR,"Feb 20, 2020",0,0
Israel,ISR,"Feb 21, 2020",0,0
Israel,ISR,"Feb 22, 2020",1,1
Israel,ISR,"Feb 23, 2020",1,0
Israel,ISR,"Feb 24, 2020",2,1
Israel,ISR,"Feb 25, 2020",2,0
Israel,ISR,"Feb 26, 2020",2,0
Israel,ISR,"Feb 27, 2020",2,0
Israel,ISR,"Feb 28, 2020",3,1
Israel,ISR,"Feb 29, 2020",7,4
Israel,ISR,"Mar 1, 2020",7,0
Israel,ISR,"Mar 2, 2020",10,3
Israel,ISR,"Mar 5, 2020",15,5
Israel,ISR,"Mar 6, 2020",17,2
Israel,ISR,"Mar 7, 2020",19,2
Israel,ISR,"Mar 8, 2020",25,6
Israel,ISR,"Mar 9, 2020",39,14
Israel,ISR,"Mar 11, 2020",70,31
Israel,ISR,"Mar 12, 2020",82,12
Israel,ISR,"Mar 13, 2020",96,14
Israel,ISR,"Mar 14, 2020",116,20
Israel,ISR,"Mar 15, 2020",178,62
Israel,ISR,"Mar 16, 2020",250,72
Israel,ISR,"Mar 17, 2020",260,10
Israel,ISR,"Mar 18, 2020",427,167
Israel,ISR,"Mar 19, 2020",433,6
Israel,ISR,"Mar 20, 2020",677,244
Israel,ISR,"Mar 21, 2020",712,35
Israel,ISR,"Mar 22, 2020",883,171
Israel,ISR,"Mar 23, 2020",1071,188
Israel,ISR,"Mar 24, 2020",1442,371
Israel,ISR,"Mar 25, 2020",1930,488
Israel,ISR,"Mar 26, 2020",2369,439
Israel,ISR,"Mar 27, 2020",2666,297
Israel,ISR,"Mar 28, 2020",3035,369
Israel,ISR,"Mar 29, 2020",3619,584
Israel,ISR,"Mar 30, 2020",4247,628
Israel,ISR,"Mar 31, 2020",4473,226
Israel,ISR,"Apr 1, 2020",4916,443
Israel,ISR,"Apr 2, 2020",5591,675
Israel,ISR,"Apr 3, 2020",6252,661
Israel,ISR,"Apr 4, 2020",7428,1176
Israel,ISR,"Apr 5, 2020",8018,590
Israel,ISR,"Apr 6, 2020",8430,412
Israel,ISR,"Apr 7, 2020",8904,474
Israel,ISR,"Apr 8, 2020",9248,344
Israel,ISR,"Apr 9, 2020",9404,156
Israel,ISR,"Apr 10, 2020",9968,564
Israel,ISR,"Apr 11, 2020",10408,440
Israel,ISR,"Apr 12, 2020",10743,335
Israel,ISR,"Apr 13, 2020",11145,402
Israel,ISR,"Apr 14, 2020",11586,441
Israel,ISR,"Apr 15, 2020",12046,460
Israel,ISR,"Apr 16, 2020",12501,455
Italy,ITA,"Dec 31, 2019",0,0
Italy,ITA,"Jan 1, 2020",0,0
Italy,ITA,"Jan 2, 2020",0,0
Italy,ITA,"Jan 3, 2020",0,0
Italy,ITA,"Jan 4, 2020",0,0
Italy,ITA,"Jan 5, 2020",0,0
Italy,ITA,"Jan 6, 2020",0,0
Italy,ITA,"Jan 7, 2020",0,0
Italy,ITA,"Jan 8, 2020",0,0
Italy,ITA,"Jan 9, 2020",0,0
Italy,ITA,"Jan 10, 2020",0,0
Italy,ITA,"Jan 11, 2020",0,0
Italy,ITA,"Jan 12, 2020",0,0
Italy,ITA,"Jan 13, 2020",0,0
Italy,ITA,"Jan 14, 2020",0,0
Italy,ITA,"Jan 15, 2020",0,0
Italy,ITA,"Jan 16, 2020",0,0
Italy,ITA,"Jan 17, 2020",0,0
Italy,ITA,"Jan 18, 2020",0,0
Italy,ITA,"Jan 19, 2020",0,0
Italy,ITA,"Jan 20, 2020",0,0
Italy,ITA,"Jan 21, 2020",0,0
Italy,ITA,"Jan 22, 2020",0,0
Italy,ITA,"Jan 23, 2020",0,0
Italy,ITA,"Jan 24, 2020",0,0
Italy,ITA,"Jan 25, 2020",0,0
Italy,ITA,"Jan 26, 2020",0,0
Italy,ITA,"Jan 27, 2020",0,0
Italy,ITA,"Jan 28, 2020",0,0
Italy,ITA,"Jan 29, 2020",0,0
Italy,ITA,"Jan 30, 2020",0,0
Italy,ITA,"Jan 31, 2020",3,3
Italy,ITA,"Feb 1, 2020",3,0
Italy,ITA,"Feb 2, 2020",3,0
Italy,ITA,"Feb 3, 2020",3,0
Italy,ITA,"Feb 4, 2020",3,0
Italy,ITA,"Feb 5, 2020",3,0
Italy,ITA,"Feb 6, 2020",3,0
Italy,ITA,"Feb 7, 2020",3,0
Italy,ITA,"Feb 8, 2020",3,0
Italy,ITA,"Feb 9, 2020",3,0
Italy,ITA,"Feb 10, 2020",3,0
Italy,ITA,"Feb 11, 2020",3,0
Italy,ITA,"Feb 12, 2020",3,0
Italy,ITA,"Feb 13, 2020",3,0
Italy,ITA,"Feb 14, 2020",3,0
Italy,ITA,"Feb 15, 2020",3,0
Italy,ITA,"Feb 16, 2020",3,0
Italy,ITA,"Feb 17, 2020",3,0
Italy,ITA,"Feb 18, 2020",3,0
Italy,ITA,"Feb 19, 2020",3,0
Italy,ITA,"Feb 20, 2020",3,0
Italy,ITA,"Feb 21, 2020",3,0
Italy,ITA,"Feb 22, 2020",17,14
Italy,ITA,"Feb 23, 2020",79,62
Italy,ITA,"Feb 24, 2020",132,53
Italy,ITA,"Feb 25, 2020",229,97
Italy,ITA,"Feb 26, 2020",322,93
Italy,ITA,"Feb 27, 2020",400,78
Italy,ITA,"Feb 28, 2020",650,250
Italy,ITA,"Feb 29, 2020",888,238
Italy,ITA,"Mar 1, 2020",1128,240
Italy,ITA,"Mar 2, 2020",1689,561
Italy,ITA,"Mar 3, 2020",2036,347
Italy,ITA,"Mar 4, 2020",2502,466
Italy,ITA,"Mar 5, 2020",3089,587
Italy,ITA,"Mar 6, 2020",3858,769
Italy,ITA,"Mar 7, 2020",4636,778
Italy,ITA,"Mar 8, 2020",5883,1247
Italy,ITA,"Mar 9, 2020",7375,1492
Italy,ITA,"Mar 10, 2020",9172,1797
Italy,ITA,"Mar 11, 2020",10149,977
Italy,ITA,"Mar 12, 2020",12462,2313
Italy,ITA,"Mar 13, 2020",15113,2651
Italy,ITA,"Mar 14, 2020",17660,2547
Italy,ITA,"Mar 15, 2020",21157,3497
Italy,ITA,"Mar 16, 2020",23980,2823
Italy,ITA,"Mar 17, 2020",27980,4000
Italy,ITA,"Mar 18, 2020",31506,3526
Italy,ITA,"Mar 19, 2020",35713,4207
Italy,ITA,"Mar 20, 2020",41035,5322
Italy,ITA,"Mar 21, 2020",47021,5986
Italy,ITA,"Mar 22, 2020",53578,6557
Italy,ITA,"Mar 23, 2020",59138,5560
Italy,ITA,"Mar 24, 2020",63927,4789
