fecha,local_id,local_nombre,comuna_nombre,localidad_nombre,local_direccion,funcionamiento_hora_apertura,funcionamiento_hora_cierre,local_telefono,local_lat,local_lng,funcionamiento_dia,fk_region,fk_comuna,fk_localidad
27-04-20,1074,SALCOBRAND,LAS CONDES,LAS CONDES,CRISTOBAL COLON 6560,08:30:00,21:00:00,+560224632642,-33.416989,-70.560795,lunes,7,102,121
27-04-20,1076,SALCOBRAND,LAS CONDES,LAS CONDES,IV CENTENARIO 1016,08:00:00,22:00:00,+560222245963,-33.418207,-70.552336,lunes,7,102,121
27-04-20,1077,SALCOBRAND,LAS CONDES,LAS CONDES,IV CENTENARIO 933,09:00:00,22:30:00,+560224260823,-33.416469,-70.554331,lunes,7,102,121
27-04-20,1078,SALCOBRAND,LAS CONDES,LAS CONDES,EL BOSQUE NORTE 198,08:00:00,21:00:00,+560222465991,-33.41466,-70.60156,lunes,7,102,121
27-04-20,1079,AHUMADA,LAS CONDES,LAS CONDES,APOQUINDO 3449,08:00:00,22:00:00,+560226313283,-33.416237,-70.594157,lunes,7,102,121
27-04-20,1080,AHUMADA,LAS CONDES,LAS CONDES,APOQUINDO 4831,08:00:00,22:00:00,+560226313073,-33.411938,-70.579265,lunes,7,102,121
27-04-20,1081,AHUMADA,LAS CONDES,LAS CONDES,CRISTOBAL COLON 4359,08:00:00,00:00:00,+560226313214,-33.423365,-70.580209,lunes,7,102,121
27-04-20,1082,AHUMADA,LAS CONDES,LAS CONDES,IV CENTENARIO 999,08:00:00,22:00:00,+560226313899,-33.417311,-70.553409,lunes,7,102,121
27-04-20,1083,AHUMADA,LAS CONDES,LAS CONDES,EL BOSQUE NORTE 136,08:00:00,21:30:00,+560228176575,-33.415989,-70.600578,lunes,7,102,121
27-04-20,1085,AHUMADA,LAS CONDES,LAS CONDES,LAS CONDES 10295. INTERIOR LIDER,08:00:00,22:00:00,+560226313368,-33.384242,-70.533968,lunes,7,102,121
27-04-20,1086,AHUMADA,LAS CONDES,LAS CONDES,LAS CONDES 12916,08:00:00,22:00:00,+560226313358,-33.370732,-70.512382,lunes,7,102,121
27-04-20,1087,AHUMADA,LAS CONDES,LAS CONDES,LAS CONDES 8566,08:00:00,00:00:00,+560226313022,-33.395619,-70.549053,lunes,7,102,121
27-04-20,1088,AHUMADA,LAS CONDES,LAS CONDES,LOS MILITARES 6872,08:00:00,00:00:00,+560226313729,-33.401531,-70.56049,lunes,7,102,121
27-04-20,1089,AHUMADA,LAS CONDES,LAS CONDES,PAUL HARRIS 10287,08:00:00,23:00:00,+560226313025,-33.386052,-70.531178,lunes,7,102,121
27-04-20,1091,AHUMADA,LAS CONDES,LAS CONDES,ALEXANDER FLEMING 7750,08:00:00,22:00:00,+560226313270,-33.424932,-70.550758,lunes,7,102,121
27-04-20,1092,AHUMADA,LAS CONDES,LAS CONDES,CAMINO EL ALBA 11969. STRIP CENTER,08:30:00,22:00:00,+560226313471,-33.400958,-70.514375,lunes,7,102,121
27-04-20,1093,AHUMADA,LAS CONDES,LAS CONDES,CAMINO EL ALBA 12351,10:00:00,20:00:00,+560226313223,-33.399511,-70.509439,lunes,7,102,121
27-04-20,1094,AHUMADA,LAS CONDES,LAS CONDES,CAMINO EL ALBA 11865,08:00:00,22:00:00,+560226313362,-33.401253,-70.517153,lunes,7,102,121
27-04-20,1095,AHUMADA,LAS CONDES,LAS CONDES,CAMINO EL ALBA 11969,08:00:00,22:00:00,+560226313362,-33.401145,-70.514333,lunes,7,102,121
27-04-20,1096,AHUMADA ,LAS CONDES,LAS CONDES,CRISTOBAL COLON  5090,00:00:00,00:00:00,+560226313058,-33.41878,-70.572098,lunes,7,102,121
27-04-20,1097,AHUMADA ,LAS CONDES,LAS CONDES,SAN DAMIAN 20,00:00:00,00:00:00,+560222156808,-33.376502,-70.525642,lunes,7,102,121
27-04-20,1100,CENTRO MEDICO,LAS CONDES,LAS CONDES,APOQUINDO 3990,09:30:00,20:30:00,+560222070416,-33.41501,-70.588537,lunes,7,102,121
27-04-20,1102,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. ALEXANDER FLEMING 7759,09:00:00,22:00:00,+560222111630,-33.425209,-70.55233,lunes,7,102,121
27-04-20,1103,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. AMERICO VESPUCIO SUR 1040 LOCAL 13,08:00:00,00:00:00,+560222289397,-33.423851,-70.578522,lunes,7,102,121
27-04-20,1104,CRUZ VERDE,LAS CONDES,LAS CONDES,APOQUINDO  3337,08:00:00,23:00:00,+560222314466,-33.41655,-70.595404,lunes,7,102,121
27-04-20,1105,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. APOQUINDO  3539,08:00:00,22:30:00,+560223347891,-33.416089,-70.593258,lunes,7,102,121
27-04-20,1106,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. APOQUINDO  4343,08:30:00,21:30:00,+560222088320,-33.414976,-70.585297,lunes,7,102,121
27-04-20,1107,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. APOQUINDO 4400  LOCAL 145-147  ESC.MILITAR SUBCENTRO,07:30:00,22:30:00,+560222287896,-33.41344,-70.582926,lunes,7,102,121
27-04-20,1108,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. APOQUINDO 5020-5024,08:30:00,22:00:00,+560222077869,-33.411423,-70.576242,lunes,7,102,121
27-04-20,1109,CRUZ VERDE,LAS CONDES,LAS CONDES,APOQUINDO 6005,08:30:00,22:00:00,+560222248041,-33.409177,-70.567914,lunes,7,102,121
27-04-20,1110,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. APOQUINDO  7272,09:00:00,22:00:00,+560222128992,-33.408266,-70.553483,lunes,7,102,121
27-04-20,1111,CRUZ VERDE,LAS CONDES,LAS CONDES,CAMINO EL ALBA 11101  LOCAL  4,08:30:00,00:00:00,+560222144325,-33.401262,-70.523223,lunes,7,102,121
27-04-20,1112,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. CRISTOBAL COLON 4008,08:30:00,23:00:00,+560222065481,-33.424663,-70.584343,lunes,7,102,121
27-04-20,1113,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. CRISTOBAL COLON 6071,08:30:00,00:00:00,+560222247191,-33.41668,-70.564999,lunes,7,102,121
27-04-20,1114,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. EL BOSQUE NORTE 190  LOCAL 1,08:30:00,22:00:00,+560222318096,-33.415081,-70.601305,lunes,7,102,121
27-04-20,1115,CRUZ VERDE,LAS CONDES,LAS CONDES,EVARISTO LILLO 29  LOCAL 1    ESCUELA MILITAR,07:30:00,22:15:00,+560222280727,-33.413539,-70.581816,lunes,7,102,121
27-04-20,1116,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. FRANCISCO BILBAO  4144. L-235.INTERIOR JUMBO,08:00:00,22:30:00,+560222632920,-33.43126,-70.578745,lunes,7,102,121
27-04-20,1117,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. FRANCISCO BILBAO  8750  LOCAL  2018   PORTAL LA REINA,09:00:00,22:00:00,+560222025624,-33.428769,-70.540587,lunes,7,102,121
27-04-20,1118,CRUZ VERDE,LAS CONDES,LAS CONDES,ISIDORA GOYENECHEA 3600,08:30:00,21:30:00,+560223356231,-33.414087,-70.593607,lunes,7,102,121
27-04-20,1119,CRUZ VERDE,LAS CONDES,LAS CONDES,"AV. LAS CONDES 12461, LOCAL 9",08:30:00,21:30:00,+560222179239,-33.3723976,-70.51662950000002,lunes,7,102,121
27-04-20,1121,CRUZ VERDE,LAS CONDES,LAS CONDES,LO FONTECILLA  441      CLINICA LAS CONDES,08:00:00,21:30:00,+560222179987,-33.384428,-70.529523,lunes,7,102,121
27-04-20,1122,CRUZ VERDE,LAS CONDES,LAS CONDES,LO FONTECILLA 441. CLINICA LAS CONDES,08:00:00,22:00:00,+560222301844,-33.384402,-70.529446,lunes,7,102,121
27-04-20,1123,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. LOS DOMINICOS 7550  LOCAL 1 Y 2  ROTONDA ATENAS,08:30:00,22:00:00,+560222020367,-33.417584,-70.552786,lunes,7,102,121
27-04-20,1124,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. LOS MILITARES 6900,08:30:00,22:00:00,+560222294026,-33.401473,-70.560305,lunes,7,102,121
27-04-20,1125,CRUZ VERDE,LAS CONDES,LAS CONDES,MARTIN DE ZAMORA 6089,09:00:00,22:00:00,+560223428159,-33.414768,-70.565532,lunes,7,102,121
27-04-20,1126,CRUZ VERDE,LAS CONDES,LAS CONDES,PATAGONIA 19,10:00:00,20:00:00,+560222242997,-33.408416,-70.545064,lunes,7,102,121
27-04-20,1127,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. PRESIDENTE KENNEDY 5413. LOCAL 350. PARQUE ARAUCO,09:00:00,22:30:00,+560222190736,-33.401871,-70.580534,lunes,7,102,121
27-04-20,1128,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. PRESIDENTE KENNEDY 7915,09:00:00,23:00:00,+560222206110,-33.392399,-70.55434,lunes,7,102,121
27-04-20,1129,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. PRESIDENTE KENNEDY 9001.  L-2178. MALL ALTO LAS CONDES,09:30:00,22:30:00,+560222131955,-33.388784,-70.545276,lunes,7,102,121
27-04-20,1130,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. PRESIDENTE KENNEDY 9001. MALL ALTO LAS CONDES,08:30:00,22:00:00,+560222331092,-33.388784,-70.545276,lunes,7,102,121
27-04-20,1131,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. PRESIDENTE KENNEDY 5601  SUPERMERCADO TOTTUS,09:30:00,22:00:00,+560222115971,-33.388793,-70.545233,lunes,7,102,121
27-04-20,1132,CRUZ VERDE,LAS CONDES,LAS CONDES,ROSARIO NORTE 100,08:30:00,22:00:00,+560223705358,-33.407756,-70.571323,lunes,7,102,121
27-04-20,1133,DEL DR. SIMI ,LAS CONDES,LAS CONDES,AV. APOQUINDO 4411. LOCAL 181-A,07:00:00,21:00:00,+560224286322,-33.413942,-70.583546,lunes,7,102,121
27-04-20,1134,FARPLUS,LAS CONDES,LAS CONDES,APOQUINDO 5841,09:00:00,20:00:00,+560222028184,-33.409471,-70.569528,lunes,7,102,121
27-04-20,1135,HERGOFAR,LAS CONDES,LAS CONDES,MALAGA 115,09:00:00,19:00:00,+560222445958,-33.415699,-70.586818,lunes,7,102,121
27-04-20,1136,LA DEHESA,LO BARNECHEA,LO BARNECHEA,AV. EL RODEO 13400,08:30:00,21:30:00,+560222166110,-33.351513,-70.510453,lunes,7,103,122
27-04-20,1137,LORENA,LAS CONDES,LAS CONDES,ISABEL LA CATOLICA 6113,09:00:00,21:00:00,+560222200796,-33.425196,-70.563362,lunes,7,102,121
27-04-20,1139,SALCOBRAND,LAS CONDES,LAS CONDES,ENCOMENDEROS 74,09:00:00,21:00:00,+560227150399,-33.417204,-70.60186,lunes,7,102,121
27-04-20,1140,SALCOBRAND,LAS CONDES,LAS CONDES,ALEXANDER FLEMING 8898,09:00:00,22:00:00,+560222482163,-33.423777,-70.538633,lunes,7,102,121
27-04-20,1141,SALCOBRAND,LAS CONDES,LAS CONDES,AV. FRANCISCO BILBAO 4144. LOCAL 160. INTERIOR JUMBO,08:00:00,22:30:00,+560222062581,-33.431271,-70.578737,lunes,7,102,121
27-04-20,1142,SALCOBRAND,LAS CONDES,LAS CONDES,AV. FRANCISCO BILBAO  8750. PORTAL LA REINA,08:30:00,22:00:00,+560222204612,-33.428728,-70.540595,lunes,7,102,121
27-04-20,1143,SALCOBRAND,LAS CONDES,LAS CONDES,AV. LA PLAZA  590. INTERIOR LIDER,08:30:00,22:00:00,+560222149458,-33.390101,-70.49899,lunes,7,102,121
27-04-20,1144,SALCOBRAND,LAS CONDES,LAS CONDES,LAS CONDES 12145,08:00:00,22:30:00,+560222154653,-33.373666,-70.519669,lunes,7,102,121
27-04-20,1145,SALCOBRAND,LAS CONDES,LAS CONDES,LAS CONDES 14151,09:00:00,22:00:00,+560222152674,-33.367972,-70.500964,lunes,7,102,121
27-04-20,1146,SALCOBRAND,LAS CONDES,LAS CONDES,LAS CONDES 8231,09:00:00,22:00:00,+560223711629,-33.398228,-70.551397,lunes,7,102,121
27-04-20,1147,SALCOBRAND,LAS CONDES,LAS CONDES,LAS TERRAZAS 1203 1205,09:00:00,21:30:00,+560222149954,-33.392287,-70.514933,lunes,7,102,121
27-04-20,1148,SALCOBRAND,LAS CONDES,LAS CONDES,MANQUEHUE NORTE 330,08:30:00,23:00:00,+560222129202,-33.405257,-70.568665,lunes,7,102,121
27-04-20,1149,SALCOBRAND,LAS CONDES,LAS CONDES,AV. MANQUEHUE NORTE 457. INTERIOR UNIMARC,08:30:00,22:00:00,+560223701511,-33.40377,-70.569,lunes,7,102,121
27-04-20,1150,SALCOBRAND,LAS CONDES,LAS CONDES,MARTIN DE ZAMORA 2919,09:00:00,22:00:00,+560222286693,-33.4245,-70.592566,lunes,7,102,121
27-04-20,1151,SALCOBRAND,LAS CONDES,LAS CONDES,PADRE HURTADO 751,09:00:00,22:00:00,+560223711541,-33.41604,-70.539075,lunes,7,102,121
27-04-20,1152,SALCOBRAND,LAS CONDES,LAS CONDES,PATAGONIA 99,08:30:00,22:00:00,+560253347098,-33.409332,-70.544350,lunes,7,102,121
27-04-20,1153,SALCOBRAND,LAS CONDES,LAS CONDES,AV. PRESIDENTE KENNEDY 9001. LOCAL 2110. MALL ALTO LAS CONDES,09:30:00,22:30:00,+560222131585,-33.38882,-70.545284,lunes,7,102,121
27-04-20,1154,SALCOBRAND,LAS CONDES,LAS CONDES,ROGER DE FLOR 2800,08:30:00,21:30:00,+560223350034,-33.416765,-70.600618,lunes,7,102,121
27-04-20,1155,SALCOBRAND,LAS CONDES,LAS CONDES,TOMAS MORO 20,09:00:00,22:30:00,+560222014521,-33.408472,-70.551813,lunes,7,102,121
27-04-20,1156,SALCOBRAND ,LAS CONDES,LAS CONDES,PADRE HURTADO NORTE 40,00:00:00,00:00:00,+560222248248,-33.394043,-70.545963,lunes,7,102,121
27-04-20,1157,SALCOBRAND,LO BARNECHEA,LO BARNECHEA,AV. LA DEHESA 1445. INTERIOR PORTAL LA DEHESA,08:30:00,22:00:00,+560222160380,-33.358348,-70.517145,lunes,7,103,122
27-04-20,1158,AHUMADA,LO BARNECHEA,LO BARNECHEA,LOS TRAPENSES 3515,08:00:00,00:00:00,+560226313000,-33.344178,-70.544609,lunes,7,103,122
27-04-20,1160,AHUMADA,LO BARNECHEA,LO BARNECHEA,EL RODEO 12850. STRIP CENTER SHOPPING LA DEHESA,09:00:00,22:30:00,+560226313243,-33.353025,-70.520621,lunes,7,103,122
27-04-20,1161,AHUMADA,LO BARNECHEA,LO BARNECHEA,AV. LA DEHESA 457. LOCAL 1,08:00:00,00:00:00,+560226313285,-33.362883,-70.514956,lunes,7,103,122
27-04-20,1162,AHUMADA,LO BARNECHEA,LO BARNECHEA,AV. LAS CONDES 14791. LOCAL 2,09:00:00,21:00:00,+560226313414,-33.363743,-70.494014,lunes,7,103,122
27-04-20,1163,CRUZ VERDE,LO BARNECHEA,LO BARNECHEA,JOSE ALCALDE DELANO 10630,09:00:00,23:00:00,+560222178024,-33.355517,-70.537916,lunes,7,103,122
27-04-20,1164,CRUZ VERDE,LO BARNECHEA,LO BARNECHEA,AV. LA DEHESA 1445   LOCAL 2093   PORTAL LA DEHESA,09:00:00,21:30:00,+560222166901,-33.358008,-70.517016,lunes,7,103,122
27-04-20,1165,CRUZ VERDE,LO BARNECHEA,LO BARNECHEA,LO BARNECHEA 1445,09:00:00,21:30:00,+560222161024,-33.356104,-70.507135,lunes,7,103,122
27-04-20,1166,CRUZ VERDE,LO BARNECHEA,LO BARNECHEA,VALLE APACIBLE  10528,09:30:00,22:00:00,+560222178571,-33.344637,-70.543868,lunes,7,103,122
27-04-20,1168,VITA,LO BARNECHEA,LO BARNECHEA,AV. LO BARNECHEA 1205,08:30:00,21:30:00,+560222164081,-33.357631,-70.506598,lunes,7,103,122
27-04-20,1169,SALCOBRAND,LO BARNECHEA,LO BARNECHEA,AV. LA DEHESA 2035,08:00:00,22:00:00,+560224632642,-33.35221,-70.518806,lunes,7,103,122
27-04-20,1170,SALCOBRAND,LO BARNECHEA,LO BARNECHEA,AV. EL RODEO 13442,09:00:00,22:00:00,+560224227100,-33.351484,-70.510665,lunes,7,103,122
27-04-20,1171,SALCOBRAND,LO BARNECHEA,LO BARNECHEA,LOS TRAPENSES 3023. LOCAL 8,10:00:00,22:00:00,+560222151570,-33.581858,-70.562464,lunes,7,103,122
27-04-20,1172,SALCOBRAND,LO BARNECHEA,LO BARNECHEA,SANTA BLANCA 1996,08:00:00,00:00:00,+560222418471,-33.355194,-70.532187,lunes,7,103,122
27-04-20,1174,FARMAR,LO ESPEJO,LO ESPEJO,BUENAVENTURA   3798. L-1,09:00:00,22:00:00,+560225643388,-33.506327,-70.69199,lunes,7,104,123
27-04-20,1175,GIRENO,LO ESPEJO,LO ESPEJO,AV. GABRIELA MISTRAL 9173,10:00:00,20:00:00,+560288645139,-33.5277232,-70.70038339999996,lunes,7,104,123
27-04-20,1176,LA FE,LO ESPEJO,LO ESPEJO,AV. CENTRAL 7821,08:30:00,21:30:00,+5602,-33.519716,-70.69593,lunes,7,104,123
27-04-20,1177,L-V,LO ESPEJO,LO ESPEJO,OBISPO JAVIER VASQUEZ (EX MAIPU) 6730,10:00:00,22:00:00,+560225648339,-33.508946,-70.686296,lunes,7,104,123
27-04-20,1178,SU FARMA,LO ESPEJO,LO ESPEJO,LO OVALLE 03496,10:00:00,20:00:00,+5602,-33.504495,-70.688189,lunes,7,104,123
27-04-20,1179,AHUMADA,LO PRADO,LO PRADO,NEPTUNO 720. INTERIOR LIDER,08:30:00,22:30:00,+560226313071,-33.444907,-70.723416,lunes,7,105,124
27-04-20,1180,CRUZ VERDE,LO PRADO,LO PRADO,AV. SAN PABLO 6256,09:30:00,21:30:00,+560227757476,-33.444244,-70.724233,lunes,7,105,124
27-04-20,1181,CRUZ VERDE,LO PRADO,LO PRADO,AV. ECUADOR  5455-A,10:00:00,21:00:00,+560227764942,-33.457708,-70.711831,lunes,7,105,124
27-04-20,1182,CRUZ VERDE,LO PRADO,LO PRADO,LAS REJAS NORTE 2,08:00:00,22:00:00,+560227643334,-33.456902,-70.705629,lunes,7,105,124
27-04-20,1183,DEL DR. SIMI ,LO PRADO,LO PRADO,NEPTUNO 814  L-C,09:00:00,21:00:00,+560227721247,-33.444155,-70.723418,lunes,7,105,124
27-04-20,1184,FIGUEROA ,LO PRADO,LO PRADO,AV. SAN PABLO 6296,11:00:00,00:00:00,+560227734350,-33.444226,-70.724233,lunes,7,105,124
27-04-20,1185,BELEN,LO PRADO,LO PRADO,AV. SAN PABLO 6303,11:00:00,00:00:00,+560227737590,-33.444262,-70.724212,lunes,7,105,124
27-04-20,1186,R Y C,LO PRADO,LO PRADO,AV. SAN PABLO 6358  L-18,10:30:00,20:00:00,+560227740348,-33.444262,-70.724555,lunes,7,105,124
27-04-20,1187,ESPOZ,LO PRADO,LO PRADO,AV. SAN PABLO 7185,09:00:00,22:00:00,+560226447704,-33.444589,-70.736032,lunes,7,105,124
27-04-20,1188,LAS ROSAS ,LO PRADO,LO PRADO,AV. LIBERTADOR BERNARDO O'HIGGINS 5313 L-10,10:30:00,22:00:00,+560227761668,-33.45717,-70.705887,lunes,7,105,124
27-04-20,1189,LOS EDILES,LO PRADO,LO PRADO,AV. DORSAL 5443,10:00:00,20:30:00,+560228737491,-33.449848,-70.709148,lunes,7,105,124
27-04-20,1190,SAN FRANCISCO ,LO PRADO,LO PRADO,SAN FRANCISCO 7028,10:30:00,22:00:00,+560226455131,-33.436258,-70.732881,lunes,7,105,124
27-04-20,1191,SALCOBRAND,LO PRADO,LO PRADO,AV. LIBERTADOR BERNARDO O'HIGGINS 5155,08:00:00,22:00:00,+560227763976,-33.457153,-70.706123,lunes,7,105,124
27-04-20,1192,SALCOBRAND,LO PRADO,LO PRADO,AV. SAN PABLO 6183,08:30:00,21:30:00,+560227732770,-33.444083,-70.722624,lunes,7,105,124
27-04-20,1193,ESPOZ,LO PRADO,LO PRADO,AV. SAN PABLO 6179,09:00:00,22:00:00,+560227747027,-33.444155,-70.722897,lunes,7,105,124
27-04-20,1194,SALCOBRAND,MACUL,MACUL,JOSE PEDRO ALESSANDRI 3430,08:30:00,22:00:00,+560222830497,-33.485628,-70.599306,lunes,7,106,125
27-04-20,1195,AHUMADA,MACUL,MACUL,AV. JOSE PEDRO ALESSANDRI 2127. INTERIOR LIDER,08:30:00,22:00:00,+560226313370,-33.474337,-70.598792,lunes,7,106,125
27-04-20,1196,AHUMADA,MACUL,MACUL,MACUL 2555,08:00:00,00:00:00,+560222371550,-33.477933,-70.599040,lunes,7,106,125
27-04-20,1197,AHUMADA,MACUL,MACUL,VICUÑA MACKENNA 4114,08:00:00,00:00:00,+560226313095,-33.491661,-70.617414,lunes,7,106,125
27-04-20,1198,APOTECARIA,LA FLORIDA,LA FLORIDA NORTE,VICUÑA MACKENNA PONIENTE 7431,08:00:00,20:00:00,+560225526319,-33.5223562,-70.59955409999998,lunes,7,97,116
27-04-20,1199,CRUZ VERDE,MACUL,MACUL,AV. JOSE PEDRO ALESSANDRI 2841  LOCAL1,09:00:00,21:00:00,+560222370401,-33.480686,-70.599312,lunes,7,106,125
27-04-20,1200,CRUZ VERDE,MACUL,MACUL,AVDA. JOSE PEDRO ALESSANDRI 4105,09:00:00,21:00:00,+560222839983,-33.491518,-70.599723,lunes,7,106,125
27-04-20,1201,DEL DR. SIMI ,MACUL,MACUL,JOSE PEDRO ALESSANDRI  3354,09:00:00,21:00:00,+560223610299,-33.485057,-70.599336,lunes,7,106,125
27-04-20,1202,EL LIBANO ,MACUL,MACUL,EL LIBANO 5162,10:00:00,21:00:00,+560226292295,-33.498747,-70.592374,lunes,7,106,125
27-04-20,1203,FARMASTORE J. RAFAH ,MACUL,MACUL,FROILAN ROA 5470,10:30:00,21:30:00,+560225510696,-33.503862,-70.60101,lunes,7,106,125
27-04-20,1204,SALCOBRAND,MAIPU,MAIPU NORTE,AV. 5 DE ABRIL 27,08:00:00,21:30:00,+560225340805,-33.510502,-70.757643,lunes,7,107,126
27-04-20,1205,SALCOBRAND,MAIPU,MAIPU SUR,ALBERTO LLONA 1670. INTERIOR MEGASALUD,09:00:00,20:30:00,+560225312275,-33.511849,-70.755695,lunes,7,107,377
27-04-20,1206,SALCOBRAND,MAIPU,MAIPU NORTE,AV. AMERICO VESPUCIO 1001. MALL ARAUCO MAIPU,09:00:00,22:30:00,+560227431770,-33.481847,-70.753649,lunes,7,107,126
27-04-20,1207,SALCOBRAND,MAIPU,MAIPU NORTE,AMERICO VESPUCIO 399. LOCAL 121. MEGA JOHNSONS MAIPU,10:30:00,21:30:00,+560223760421,-33.481149,-70.754035,lunes,7,107,126
27-04-20,1209,SALCOBRAND,MAIPU,MAIPU SUR,JORGE ANDRES GUERRA 16190. STRIP CENTER UNIMARC,09:45:00,22:00:00,+560227113174,-33.542137,-70.771024,lunes,7,107,377
27-04-20,1211,AHUMADA,MAIPU,MAIPU SUR,ALCALDE JOSE LUIS INFANTE LARRAIN 1541,09:00:00,22:00:00,+560222221122,-33.560708,-70.780705,lunes,7,107,377
27-04-20,1212,AHUMADA,MAIPU,MAIPU NORTE,AV. AMERICO VESPUCIO 1001. LOCAL 1029. ARAUCO MAIPU,08:30:00,22:30:00,+560226313064,-33.481847,-70.753649,lunes,7,107,126
27-04-20,1214,AHUMADA,MAIPU,MAIPU SUR,AV. PAJARITOS 1790. INTERIOR ESPACIO URBANO,08:00:00,22:00:00,+560228176026,-33.510738,-70.757381,lunes,7,107,377
27-04-20,1215,AHUMADA,MAIPU,MAIPU NORTE,AV. PAJARITOS 2689. INTERIOR LIDER,08:30:00,22:30:00,+560226313391,-33.50288,-70.757278,lunes,7,107,126
27-04-20,1216,AHUMADA,MAIPU,MAIPU NORTE,PAJARITOS 4500. INTERIOR LIDER,08:30:00,22:30:00,+560227654619,-33.481442,-70.745228,lunes,7,107,126
27-04-20,1217,AHUMADA,MAIPU,MAIPU SUR,AV.  RAMON FREIRE 2340,08:00:00,02:00:00,+560226313081,-33.506046,-70.757480,lunes,7,107,377
27-04-20,1220,AHUMADA ,MAIPU,MAIPU SUR,AV. ALFREDO SILVA CARVALLO 1415,09:00:00,22:30:00,+560227813712,-33.531558,-70.775088,lunes,7,107,377
27-04-20,1222,ALMENDRA,MAIPU,MAIPU NORTE,LA FARFANA 1696-A,09:30:00,22:30:00,+560227626964,-33.489442,-70.774272,lunes,7,107,126
27-04-20,1223,AVANTT,MAIPU,MAIPU SUR,ALFREDO SILVA CARVALLO 750  - C,10:00:00,22:00:00,+560225351149,-33.528134,-70.767239,lunes,7,107,377
27-04-20,1224,AVANTT,MAIPU,MAIPU NORTE,LIBERTADOR BERNARDO O'HIGGINS 553. L-B,10:00:00,22:00:00,+560225351149,-33.501324,-70.763393,lunes,7,107,126
27-04-20,1225,BELEN,MAIPU,MAIPU SUR,AV. NUEVA SAN MARTIN 2025,10:00:00,22:00:00,+560227710801,-33.524617,-70.787233,lunes,7,107,377
27-04-20,1226,BELEN,MAIPU,MAIPU SUR,RINCONADA 1900. UNIMARC,10:00:00,22:00:00,+560227668335,-33.507479,-70.784079,lunes,7,107,377
27-04-20,1227,BELEN,MAIPU,MAIPU NORTE,SEGUNDA TRANVERSAL 4090,09:30:00,22:00:00,+560227344003,-33.488435,-70.742558,lunes,7,107,126
27-04-20,1228,BERNALES,MAIPU,MAIPU NORTE,AV. LOS PAJARITOS (EX-RAMON FREIRE) 3842,10:00:00,22:00:00,+560227258762,-33.489342,-70.753128,lunes,7,107,126
27-04-20,1229,BLÜMEL,MAIPU,MAIPU SUR,BAGDAD 877,11:00:00,20:00:00,+560225355865,-33.544882,-70.768632,lunes,7,107,377
27-04-20,1230,APOTHEKE,MAIPU,MAIPU SUR,"EL OLIMPO 1990, LOCAL 2",10:00:00,21:30:00,+560225325028,-33.51232,-70.775493,lunes,7,107,377
27-04-20,1231,CENTRAL,MAIPU,MAIPU NORTE,SEGUNDA TRANSVERSAL 2982  L-5-E,08:00:00,22:00:00,+560225933299,-33.501359,-70.745498,lunes,7,107,126
27-04-20,1232,CERRILLOS ,MAIPU,MAIPU NORTE,SIMON BOLIVAR 4435,09:00:00,21:30:00,+560227412111,-33.473639,-70.722624,lunes,7,107,126
27-04-20,1233,CORDILLERA,MAIPU,MAIPU NORTE,AV. RAMON FREIRE 2122. L-4,10:00:00,20:00:00,+560227667076,-33.507923,-70.757446,lunes,7,107,126
27-04-20,1235,CRUZ VERDE,MAIPU,MAIPU NORTE,AV. 5 DE ABRIL 81,10:00:00,19:00:00,+560225322898,-33.510502,-70.758265,lunes,7,107,126
27-04-20,1236,CRUZ VERDE,MAIPU,MAIPU SUR,ALCALDE LUIS INFANTE LARRAIN 1280. LOCAL 7-8-9,09:00:00,22:30:00,+560225374254,-33.559993,-70.7844,lunes,7,107,377
27-04-20,1237,CRUZ VERDE,MAIPU,MAIPU SUR,ALFREDO SILVA CARVALLO 1401. INTERIOR MONTSERRAT,09:00:00,22:30:00,+560227811012,-33.531915,-70.775603,lunes,7,107,377
27-04-20,1238,CRUZ VERDE,MAIPU,MAIPU NORTE,AV. AMERICO VESPUCIO 1001  LOCAL1068,08:30:00,22:30:00,+560229425687,-33.481847,-70.753649,lunes,7,107,126
27-04-20,1239,CRUZ VERDE,MAIPU,MAIPU NORTE,AV. AMERICO VESPUCIO 399  LOCALES 523-524,11:00:00,22:00:00,+560227448125,-33.480565,-70.754106,lunes,7,107,126
